time,q,w,ref,error,integral,torque_unsat,torque_cmd,load
0.924,0.8514189880951922,1.2192008510233217,1.5707963267948966,0.7193773386997043,0.1,13.516821423663384,0.4,0.3
0.925,0.8526383121428115,1.2193240476192284,1.5707963267948966,0.7181580146520851,0.1,13.4883610766447,0.4,0.3
0.926,0.8538577588942402,1.2194467514287515,1.5707963267948966,0.7169385679006564,0.1,13.434090272712314,0.4,0.3
0.927,0.8550773278586632,1.2195689644230365,1.5707963267948966,0.7157189989362334,0.1,13.444224072825378,0.4,0.3
0.928,0.8562970185472285,1.2196906885653445,1.5707963267948966,0.714499308247668,0.1,13.412959389025628,0.4,0.3
0.929,0.8575168304730396,1.219811925811083,1.5707963267948966,0.7132794963218569,0.1,13.401007200282374,0.4,0.3
0.93,0.8587367631511474,1.2199326781078388,1.5707963267948966,0.7120595636437491,0.1,13.374067321273973,0.4,0.3
0.931,0.8599568160985428,1.2200529473954074,1.5707963267948966,0.7108395106963538,0.1,13.353058422062809,0.4,0.3
0.932,0.8611769888341486,1.2201727356058258,1.5707963267948966,0.7096193379607479,0.1,13.324005397699496,0.4,0.3
0.933,0.8623972808788121,1.2202920446634025,1.5707963267948966,0.7083990459160845,0.1,13.290636192602241,0.4,0.3
0.934,0.8636176917552968,1.2204108764847488,1.5707963267948966,0.7071786350395998,0.1,13.260955168491186,0.4,0.3
0.935,0.8648382209882756,1.2205292329788098,1.5707963267948966,0.705958105806621,0.1,13.259858878057479,0.4,0.3
0.936,0.8660588681043224,1.2206471160468946,1.5707963267948966,0.7047374586905741,0.1,13.23335024411407,0.4,0.3
0.937,0.8672796326319051,1.220764527582707,1.5707963267948966,0.7035166941629915,0.1,13.238575454610778,0.4,0.3
0.9380000000000001,0.8685005141013775,1.2208814694723762,1.5707963267948966,0.702295812693519,0.1,13.199763426476595,0.4,0.3
0.9390000000000001,0.8697215120449721,1.2209979435944867,1.5707963267948966,0.7010748147499245,0.1,13.161496832740816,0.4,0.3
0.9400000000000001,0.8709426259967922,1.2211139518201086,1.5707963267948966,0.6998537007981044,0.1,13.140546529621744,0.4,0.3
0.9410000000000001,0.872163855492805,1.2212294960128283,1.5707963267948966,0.6986324713020916,0.1,13.128705914271851,0.4,0.3
0.9420000000000001,0.8733852000708338,1.221344578028777,1.5707963267948966,0.6974111267240628,0.1,13.095985644464491,0.4,0.3
0.9430000000000001,0.8746066592705504,1.221459199716662,1.5707963267948966,0.6961896675243462,0.1,13.080077841960557,0.4,0.3
0.9440000000000001,0.8758282326334682,1.2215733629177954,1.5707963267948966,0.6949680941614284,0.1,13.04680860916327,0.4,0.3
0.9450000000000001,0.8770499197029343,1.2216870694661242,1.5707963267948966,0.6937464070919622,0.1,13.038992416395578,0.4,0.3
0.9460000000000001,0.8782717200241226,1.2218003211882598,1.5707963267948966,0.692524606770774,0.1,13.026998140371429,0.4,0.3
0.9470000000000001,0.8794936331440261,1.2219131199035067,1.5707963267948966,0.6913026936508705,0.1,12.99400715432028,0.4,0.3
0.9480000000000001,0.88071565861145,1.2220254674238926,1.5707963267948966,0.6900806681834466,0.1,13.023186410640628,0.4,0.3
0.9490000000000001,0.8819377959770042,1.222137365554197,1.5707963267948966,0.6888585308178924,0.1,12.94900711131041,0.4,0.3
