timestamp_s,torque_command_nm,torque_applied_nm,position_true_rad,position_measured_rad,velocity_true_rad_s,velocity_est_rad_s,acceleration_true_rad_s2,acceleration_est_rad_s2,torque_predicted_nm,residual_nm
10.082,0.1146468265575222,0.1146468265575222,0.494774434086009,0.49456428743414976,-1.746884864336806,-1.7415187433882362,12.770964643798527,12.712039773785072,0.11060162161930012,0.00404520493822208
10.083,0.11601332469632632,0.11601332469632632,0.49304033742736436,0.49347576411028127,-1.7340966586446425,-1.7287814630981206,12.78820569216354,12.763875439480985,0.11263860417939352,0.0033747205169328
10.084,0.11737867783045212,0.11737867783045212,0.4913190460892458,0.49137617818075424,-1.7212913381185413,-1.7159909925092725,12.805320526101177,12.818811803064849,0.11474077608878346,0.002637901741668669
10.085,0.11874287248441855,0.11874287248441855,0.48961057706010397,0.4895287363985105,-1.7084690291418463,-1.7031438394919896,12.822308976695092,12.873316226733444,0.11683899064263645,0.0019038818417820985
10.086,0.12010589519416888,0.12010589519416888,0.4879149472018384,0.48757257122430464,-1.6956298582655704,-1.6902443600558046,12.83917087627583,12.919040774972355,0.11876884010882072,0.0013370550853481628
10.087,0.12146773250722237,0.12146773250722237,0.48623217324963125,0.4861426244735835,-1.682773952207147,-1.6773057579420438,12.855906058423399,12.951945304190973,0.12044986918417722,0.001017863323045154
10.088000000000001,0.1228283709827976,0.1228283709827976,0.4845622718117821,0.48483734029013253,-1.6699014378491785,-1.6643404694474213,12.872514357968468,12.975709900990632,0.12195340730668278,0.0008749636761148233
10.089,0.12418779719193597,0.12418779719193597,0.48290525936954387,0.48278481483662267,-1.6570124422381851,-1.6513543381400613,12.888995610993511,12.994313396505227,0.12335718210217074,0.0008306150897652298
10.09,0.1255459977176527,0.1255459977176527,0.48126115227696054,0.48102057654680863,-1.6441070925833496,-1.63835184265441,12.905349654835375,13.007026732859947,0.12464650757217777,0.0008994901454749404
10.091000000000001,0.12690295915505848,0.12690295915505848,0.4796299667607053,0.4798191426909906,-1.6311855162552633,-1.6253402846743406,12.92157632808632,13.013896113549343,0.12582170801299544,0.0010812511420630333
10.092,0.12825866811149017,0.12825866811149017,0.4780117189199206,0.47796567798857625,-1.6182478407846677,-1.6123240504273104,12.937675470595561,13.021203550858964,0.12700589129072024,0.0012527768207699352
10.093,0.1296131112066462,0.1296131112066462,0.47640642472605943,0.4772094493292624,-1.6052941938611966,-1.5992978775726225,12.953646923470979,13.036622647689969,0.1283502851350613,0.0012628260715848993
10.094,0.13096627507272154,0.13096627507272154,0.47481410002272734,0.4743040914392132,-1.5923247033321157,-1.5862508051319315,12.969490529080863,13.061107831497672,0.12987452289160803,0.0010917521811135145
10.095,0.13231814635453668,0.13231814635453668,0.47323476052552627,0.4734093808737464,-1.5793394972010604,-1.5731756619096289,12.985206131055296,13.091712083543051,0.1315212609728317,0.0007968853817049704
