time_s,q_ref_rad,q_rad,dq_rad_s,q_measured_rad,dq_est_rad_s,state_error_q_rad,state_error_dq_rad_s,torque_unsat_nm,torque_applied_nm,saturated,requested_pole_1_real,requested_pole_1_imag,requested_pole_2_real,requested_pole_2_imag,computed_pole_1_real,computed_pole_1_imag,computed_pole_2_real,computed_pole_2_imag
4.600000000000000200e-01,5.235987755982988157e-01,4.743896781549322150e-01,2.534386017577183736e-01,4.738194801369177145e-01,6.150004330997248525e-01,-4.977929546138110117e-02,6.150004330997248525e-01,-3.364842158677435607e-02,-3.364842158677435607e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
4.700000000000000289e-01,5.235987755982988157e-01,4.766508699439493402e-01,2.261191789017100995e-01,4.759340398870482991e-01,5.746459872910582023e-01,-4.766473571125051656e-02,5.746459872910582023e-01,-3.057737021706976449e-02,-3.057737021706976449e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
4.799999999999999822e-01,5.235987755982988157e-01,4.786655025934148378e-01,2.014632649465515624e-01,4.779289753092123005e-01,5.371307427835924075e-01,-4.566980028908651512e-02,5.371307427835924075e-01,-2.774423128314328080e-02,-2.774423128314328080e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
4.899999999999999911e-01,5.235987755982988157e-01,4.804579256055058201e-01,1.792423012090965107e-01,4.803105338030485560e-01,5.072332534435957108e-01,-4.328824179525025961e-02,5.072332534435957108e-01,-2.607967777799347076e-02,-2.607967777799347076e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
5.000000000000000000e-01,5.235987755982988157e-01,4.820455863104106120e-01,1.587660704904789999e-01,4.821095626279867097e-01,4.745002163486176650e-01,-4.148921297031210598e-02,4.745002163486176650e-01,-2.365145004875025131e-02,-2.365145004875025131e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
5.100000000000000089e-01,5.235987755982988157e-01,4.834490878281476056e-01,1.403501517736969739e-01,4.827971561268665779e-01,4.339261297025545638e-01,-4.080161947143223777e-02,4.339261297025545638e-01,-1.948571250194401985e-02,-1.948571250194401985e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
5.200000000000000178e-01,5.235987755982988157e-01,4.846969887253358422e-01,1.247900897188211344e-01,4.841379446535387654e-01,4.039414019990210103e-01,-3.946083094476005027e-02,4.039414019990210103e-01,-1.703115751318709514e-02,-1.703115751318709514e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
5.300000000000000266e-01,5.235987755982988157e-01,4.858080288000174995e-01,1.111040074681630407e-01,4.855095122307404587e-01,3.772629375711358257e-01,-3.808926336755835695e-02,3.772629375711358257e-01,-1.498110959110299234e-02,-1.498110959110299234e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
5.400000000000000355e-01,5.235987755982988157e-01,4.867981399003115661e-01,9.901111002940413131e-02,4.864340233266813973e-01,3.487817547734316515e-01,-3.716475227161741834e-02,3.487817547734316515e-01,-1.238806588899401054e-02,-1.238806588899401054e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
5.500000000000000444e-01,5.235987755982988157e-01,4.876853545298707182e-01,8.872146295591769316e-02,4.872470987820655686e-01,3.220343338499301877e-01,-3.635167681623324709e-02,3.220343338499301877e-01,-9.911537176213292000e-03,-9.911537176213292000e-03,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
